Gene_ID	Chrom	Start	End	Strand	Gene_Symbol	Description	gene_biotype	Protein_ID	old_locus_tag	locus_tag	761_1_FPKM	761_2_FPKM	761_3_FPKM	NO_1_FPKM	NO_2_FPKM	NO_3_FPKM	761/NO.fc	761/NO.baseMean	761/NO.lfcSE	761/NO.stat	761/NO.raw.pval	761/NO.bh.pval	NO.mean	761.mean	N_NO_1	N_NO_2	N_NO_3	N_761_1	N_761_2	N_761_3	NO_1_Read_Count	NO_2_Read_Count	NO_3_Read_Count	761_1_Read_Count	761_2_Read_Count	761_3_Read_Count
8912153	FN434113.1	3471589	3471813	-	.	ribosome alternative rescue factor ArfA	protein_coding	WP_004160556.1	EAMY_3357	EAMY_RS32825	96.203773	122.401289	130.962801	95.385787	125.313581	109.331914	1.228713416614	309.27192851465	0.186733014877679	1.59130115787	0.111541816368908	0.252384828637378	8.11505636865904	8.41486030533033	8.14891464	8.22916331	8.19033257	8.16245383	8.33902123	8.47530992	310	309	258	273	356	336
8912154	FN434113.1	3502768	3503607	-	tauD	taurine dioxygenase	protein_coding	WP_004160640.1	EAMY_3404	EAMY_RS33055	24.447387	16.485125	34.557308	19.36837	18.466807	23.723391	1.42409781716353	236.19495532371	0.282195523745504	1.80742854277444	0.0706954869205567	0.183047862470841	7.6045772737747	8.11770370058153	7.73718567	7.61294265	7.82132744	7.90092815	7.65323053	8.25582713	235	170	209	259	179	331
8912155	FN434113.1	3507055	3508053	+	.	hydrolase	protein_coding	WP_004160656.1	EAMY_3409	EAMY_RS33080	58.414989	54.051587	34.851078	45.322802	65.581468	52.780003	1.03073203885144	617.853910414916	0.176668058054523	0.2471828923979	0.804766684472625	0.886123608159781	9.25023990567021	9.29170604341533	9.18348854	9.34009308	9.23846603	9.3773097	9.33021707	9.10378321	654	718	553	736	698	397
8912156	FN434113.1	3515660	3516844	+	tsgA	MFS transporter TsgA	protein_coding	WP_004160676.1	EAMY_3419	EAMY_RS33125	140.110377	132.78564	111.30654	129.232357	151.617574	145.395032	1.03271931701165	1921.99720880259	0.103742456591394	0.447726019158621	0.654350941185157	0.787364924807132	10.8852710226874	10.9311453695681	10.8840188	10.88810496	10.91569694	10.95325277	10.92381535	10.8815263	2212	1969	1807	2094	2034	1504
8912158	FN434113.1	3518113	3518550	+	.	hypothetical protein	protein_coding	WP_004165744.1	EAMY_3424	EAMY_RS33145	50.505895	47.687896	56.663516	60.380088	59.581866	66.395018	-1.04747578655364	300.392809738143	0.172362520387498	-0.388233444408187	0.697843285355519	0.814315708937693	8.26206571760239	8.19865040615841	8.27483929	8.15923035	8.28799323	8.15929796	8.13106371	8.33219444	382	286	305	279	270	283
8912159	FN434113.1	3518603	3519607	-	trpS	tryptophan--tRNA ligase	protein_coding	WP_004160686.1	EAMY_3425	EAMY_RS33150	152.344994	142.019775	169.026483	149.20964	139.550046	145.440667	1.22640737810569	1830.18717925876	0.156753661929494	1.87835025868167	0.0603332653639339	0.163966697965509	10.6825893186442	10.977878136427	10.82851782	10.66655205	10.75337996	10.85248377	10.8108597	11.03801789	2166	1537	1533	1931	1845	1937
8912160	FN434113.1	3527105	3527653	-	.	PilN domain-containing protein	protein_coding	WP_004160698.1	EAMY_3435	EAMY_RS33200	5.199267	5.072811	4.472773	7.566297	9.141396	8.857427	-1.50773440136361	43.6506697742217	0.276104008209107	-2.14550420097772	0.0319125558995975	0.104653021420003	5.71480159330774	5.12023165252954	5.50999403	5.5255792	5.54674574	5.35039478	5.34647795	5.34904493	60	55	51	36	36	28
8912161	FN434113.1	3534551	3534952	+	hslR	ribosome-associated heat shock protein Hsp15	protein_coding	WP_004160706.1	EAMY_3441	EAMY_RS33225	145.954551	153.181221	175.614764	151.207368	152.760541	177.412947	1.1364233469816	777.334436290747	0.166446652967283	1.10846552191739	0.267660821327679	0.444258571484227	9.50658014546034	9.69223444438859	9.56013444	9.45756862	9.62196749	9.54255428	9.58853374	9.78219063	878	673	748	740	796	805
8912162	FN434113.1	3540241	3540720	+	greB	transcription elongation factor GreB	protein_coding	WP_004160716.1	EAMY_3447	EAMY_RS33250	36.505896	37.390843	43.483743	47.164041	50.376364	50.454772	-1.09543303293613	255.440837455327	0.171797966185954	-0.765441487608717	0.444008696286729	0.619746592043913	8.05879223923648	7.93211882206679	8.04503187	7.98389735	8.03877937	7.88038177	7.90546395	8.08909166	327	265	254	221	232	238
8912163	FN434113.1	3543403	3545091	+	.	alpha-amylase family glycosyl hydrolase	protein_coding	WP_004160721.1	EAMY_3450	EAMY_RS33260	38.024835	36.825183	34.321243	32.668799	33.063129	28.282503	1.32743645409715	695.133332280197	0.133033238561265	3.07173458030864	0.00212818868841312	0.0124250313232133	9.22129085482536	9.63188503901269	9.40852655	9.30722484	9.25423447	9.52923191	9.51628708	9.55332443	797	612	501	810	804	661
8912164	FN434113.1	3554448	3555953	+	glpD	glycerol-3-phosphate dehydrogenase	protein_coding	WP_004160746.1	EAMY_3460	EAMY_RS33305	108.087619	89.072293	95.268543	128.487634	153.836683	138.462949	-1.2505704035766	2134.33387004652	0.120657569403703	-2.67356852164106	0.0075048942533585	0.0346267482078568	11.2116769351877	10.8895155384601	11.12947085	11.14934298	11.12870561	11.00683703	10.87718533	11.01335697	2795	2539	2187	2053	1734	1636
8912166	FN434113.1	3557944	3560391	-	glgP	glycogen phosphorylase	protein_coding	WP_004160751.1	EAMY_3465	EAMY_RS33320	49.134455	45.948518	34.570614	40.97901	48.86675	44.441018	1.10366194139282	1293.73225317013	0.126053521818314	1.12887233253857	0.258951693734266	0.435783954703765	10.2649489117765	10.4062398380827	10.29159887	10.30768577	10.29573705	10.43660244	10.39667506	10.27410671	1449	1311	1141	1517	1454	965
8912167	FN434113.1	3567787	3568896	-	asd	aspartate-semialdehyde dehydrogenase	protein_coding	WP_004160770.1	EAMY_3471	EAMY_RS33345	64.145373	58.961143	55.621267	60.437333	75.710973	55.490585	1.07241737837188	824.052988098749	0.134097325248875	0.752188778593076	0.451937540889038	0.625036016167104	9.63472266110201	9.73666352365276	9.67715538	9.72981585	9.56163942	9.72941544	9.6779895	9.7235308	969	921	646	898	846	704
8912168	FN434113.1	3571224	3572219	-	gntR	gluconate operon transcriptional repressor GntR	protein_coding	WP_004160777.1	EAMY_3475	EAMY_RS33360	17.195167	14.524486	12.855374	16.612808	17.498314	20.677793	-1.0740941870603	197.612864137663	0.17387985300454	-0.593056105517088	0.55314360494809	0.709476083257743	7.67885029863791	7.57224698352717	7.63594502	7.56903762	7.73263065	7.66620484	7.56517333	7.56486718	239	191	216	216	187	146
8912169	FN434113.1	3576268	3577008	-	ugpQ	glycerophosphodiester phosphodiesterase	protein_coding	WP_004160784.1	EAMY_3480	EAMY_RS33385	27.499632	23.38559	21.658286	36.811415	43.22262	37.315525	-1.41111996677668	278.161191171061	0.146097136044681	-3.40075553663126	0.000671998947586569	0.00510842220568097	8.34687122888095	7.85013503334435	8.23679573	8.24076742	8.19114825	8.04084191	7.94532122	7.97471929	394	351	290	257	224	183
8912170	FN434113.1	3586969	3587376	+	panM	aspartate 1-decarboxylase autocleavage activator PanM	protein_coding	WP_004160806.1	EAMY_3491	EAMY_RS33435	35.757705	37.163313	27.513194	39.366999	44.505644	41.831422	-1.09327771615971	183.823613280943	0.163006170936771	-0.789294801134763	0.429939724502273	0.607229301035993	7.58668910051487	7.45464727331451	7.56131251	7.54005563	7.55088243	7.50504075	7.53994198	7.4264622	232	199	179	184	196	128
8912171	FN434113.1	3588618	3589610	-	ftsX	permease-like cell division protein FtsX	protein_coding	WP_004160809.1	EAMY_3494	EAMY_RS33445	126.718392	117.637615	105.096659	122.776317	131.86357	125.689837	1.05134122877133	1453.83762325532	0.106272807475669	0.67967522095899	0.496710129095487	0.663377319609739	10.4690303369111	10.5413639564364	10.51954054	10.45785921	10.4805935	10.55164931	10.50684334	10.51229935	1761	1435	1309	1587	1510	1190
8912173	FN434113.1	3599225	3600253	-	.	Gfo/Idh/MocA family oxidoreductase	protein_coding	WP_004160868.1	EAMY_3507	EAMY_RS33500	18.030695	23.531384	20.880549	25.835706	25.184025	23.443093	-1.04170232354048	282.841019212435	0.174536522842029	-0.337711967465598	0.735580255361255	0.836873374007344	8.17141200137786	8.11574617676529	8.23477044	8.10876969	8.11369506	7.99748639	8.18632048	8.18613679	384	284	253	234	313	245
8912174	FN434113.1	3602786	3604708	+	iolC	5-dehydro-2-deoxygluconokinase	protein_coding	WP_004160874.1	EAMY_3510	EAMY_RS33510	10.060568	11.384807	11.082001	13.140687	16.987361	17.155626	-1.25821496251758	304.941462010707	0.159564031715136	-2.07677394546509	0.0378224280198411	0.118199535166427	8.4082070874963	8.07767992513875	8.25204926	8.32442571	8.38810417	8.08103998	8.17168682	8.23509227	365	358	346	244	283	243
8912175	FN434113.1	3604926	3605777	+	.	MurR/RpiR family transcriptional regulator	protein_coding	WP_004160882.1	EAMY_3512	EAMY_RS33515	62.444602	63.649784	49.922157	67.931495	91.569048	68.377211	-1.12624256895141	683.48285799238	0.137491973365042	-1.24747345493916	0.212223947583589	0.380286598173862	9.50024662558177	9.32814662477635	9.43572094	9.54396915	9.3852894	9.38221255	9.40689196	9.31928961	836	855	611	671	701	485
8912176	FN434113.1	3610273	3611823	+	.	EAL domain-containing protein	protein_coding	WP_004160894.1	EAMY_3517	EAMY_RS33540	245.176788	251.383779	186.309422	213.810096	305.865291	263.604454	1.00172800902541	4529.81048733563	0.132131022608537	0.0188512775114585	0.984959747538223	0.991225774408354	12.1441646818417	12.1463044816978	12.0562026	12.21018363	12.15646164	12.16723004	12.19783194	12.06235121	4790	5199	4288	4796	5040	3295
8912177	FN434113.1	3612069	3613574	+	proP	glycine betaine/L-proline transporter ProP	protein_coding	WP_013034916.1	EAMY_3519	EAMY_RS33545	638.259236	565.408726	489.619751	477.495906	547.425927	491.616276	1.27780456675868	9745.41312277166	0.104780048248613	3.37532962360873	0.000737273271285889	0.00545483698710852	13.0628828194029	13.4165158645463	13.16402857	13.15095383	13.12968141	13.39589351	13.31228941	13.29374968	10387	9035	7765	12123	11007	8408
8912181	FN434113.1	3616355	3617647	-	.	FAD-binding oxidoreductase	protein_coding	WP_004160913.1	EAMY_3525	EAMY_RS33570	3.311366	4.48726	3.933876	6.103948	6.492493	6.857948	-1.44481313458746	79.9674030917073	0.229776232911385	-2.31043440218615	0.0208641163207009	0.074930372343101	6.56119440673316	6.03349852465154	6.41790625	6.36218927	6.43935544	6.10450645	6.25814879	6.25394602	114	92	93	54	75	58
8912183	FN434113.1	3620537	3621754	+	.	APC family permease	protein_coding	WP_229023870.1	EAMY_3530	EAMY_RS33590	2.734097	3.239227	2.808074	3.808307	4.270215	2.896438	-1.09400097437701	48.089657820267	0.278042326315128	-0.46616651785287	0.641096313472507	0.776290047301666	5.6468275807861	5.52595074105189	5.66372614	5.64245569	5.50396664	5.51442733	5.5961068	5.58545353	67	57	37	42	51	39
8912184	FN434113.1	3621758	3622942	-	.	NAD(P)/FAD-dependent oxidoreductase	protein_coding	WP_004160921.1	EAMY_3531	EAMY_RS33595	26.76416	27.418864	24.052278	23.66144	32.417978	30.977912	1.03698533233379	391.733644962673	0.140657550351397	0.372503914128618	0.70951769829717	0.821260555311219	8.588221249521	8.63879403890707	8.51559133	8.62768457	8.65132312	8.60895643	8.63671333	8.62873943	405	421	385	400	420	325
8912185	FN434113.1	3629957	3630421	-	.	hypothetical protein	protein_coding	WP_024015381.1	EAMY_3538	EAMY_RS33630	15.857765	19.464866	22.066025	18.908421	24.528966	20.094763	1.04535717475267	113.128197861331	0.221336525072892	0.289134215757168	0.772478670852899	0.861132263279641	6.78559722243078	6.85714531892347	6.78197364	6.84578159	6.77414772	6.68942838	6.81481052	6.9658733	127	125	98	93	117	117
8912186	FN434113.1	3630687	3633377	-	.	hypothetical protein	protein_coding	WP_004160948.1	EAMY_3539	EAMY_RS33635	3.034838	2.932277	2.444211	3.215887	2.610954	2.125922	1.19391994472083	89.0174966989473	0.240817766022908	1.06182408302069	0.288315554548141	0.466756467938072	6.33887412009	6.60124732355983	6.56906933	6.36358759	6.30293753	6.53931584	6.52780505	6.49081425	125	77	60	103	102	75
8912187	FN434113.1	3633756	3634598	+	.	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	protein_coding	WP_004160953.1	EAMY_3540	EAMY_RS33640	63.863714	58.639708	38.387514	54.284817	72.954906	63.565066	-1.03707090375196	588.97793213205	0.168438278795144	-0.311773154330901	0.755212927571861	0.848953819448691	9.22935228650808	9.17426135789574	9.15711732	9.26024314	9.21661959	9.28419448	9.23193555	9.01914925	661	674	562	679	639	369
8912188	FN434113.1	3636143	3637498	+	gorA	glutathione-disulfide reductase	protein_coding	WP_004160958.1	EAMY_3543	EAMY_RS33650	210.676719	177.769099	167.82972	199.219602	286.663294	222.337102	-1.10413757207094	3407.87157107722	0.132273802195847	-1.08048560040081	0.279925995623345	0.458085791852587	11.8043735956251	11.6613959216398	11.70422873	11.86553486	11.73001398	11.75487671	11.63876027	11.68513595	3902	4260	3162	3603	3116	2595
8912190	FN434113.1	3638926	3639747	+	.	alpha/beta hydrolase	protein_coding	WP_004160962.1	EAMY_3546	EAMY_RS33655	523.865695	494.278149	558.836641	342.368046	348.339961	340.792272	1.75889994531354	4396.48939560781	0.136036821063473	5.98862433967653	2.11623321870293e-09	1.04927264963151e-07	11.6378111087694	12.452848454708	11.8930433	11.79625554	11.83606947	12.22398109	12.18974492	12.38557874	4065	3138	2938	5431	5252	5238
8912191	FN434113.1	3643648	3644502	-	.	alpha/beta hydrolase	protein_coding	WP_004160971.1	EAMY_3551	EAMY_RS33680	6.862425	7.690797	8.30826	8.340183	12.806702	7.917754	-1.09646436158192	88.5040369807724	0.242033213242754	-0.548928467411551	0.583054541080957	0.732977373377019	6.52884642007634	6.40378696136751	6.44942851	6.613185	6.38126058	6.35101486	6.41902353	6.52956532	103	120	71	74	85	81
8912192	FN434113.1	3645878	3646618	-	.	ankyrin repeat domain-containing protein	protein_coding	WP_004160975.1	EAMY_3554	EAMY_RS33690	9.844226	8.769596	14.793911	8.595559	8.743037	9.521893	1.43867793990092	91.5428969741793	0.275049018367549	1.90781872982152	0.0564146491108051	0.157090917306031	6.22501441434214	6.7586669857398	6.39998643	6.33054886	6.41631806	6.48175273	6.42581998	6.81952868	92	71	74	92	84	125
8912193	FN434113.1	3646615	3646851	-	.	hypothetical protein	protein_coding	WP_004160977.1	EAMY_3555	EAMY_RS33695	2.007312	1.632075	5.180491	1.752699	3.080093	0.402311	1.96768696734095	6.9439197818837	0.802048400261575	1.21750847597533	0.223410813519161	NA	2.19397244871187	3.21912251664384	2.69770434	2.75206242	2.61790718	2.71606774	2.69462102	2.91667781	6	8	1	6	5	14
8912194	FN434113.1	3646912	3647724	-	.	hypothetical protein	protein_coding	WP_223386099.1	EAMY_3556	EAMY_RS33700	11.313042	9.51542	9.168949	12.432739	11.335822	10.672364	-1.0102288995908	105.160769332324	0.206883241673015	-0.0709686221627359	0.943422728388467	0.971309764696871	6.72167300231588	6.7112136230131	6.81041331	6.66200601	6.67298823	6.75775381	6.66496974	6.71287847	146	101	91	116	100	85
8912195	FN434113.1	3647810	3648112	-	.	hypothetical protein	protein_coding	WP_004160981.1	EAMY_3557	EAMY_RS33705	143.400249	128.423313	123.009173	105.561084	114.134978	86.5366	1.4747636621277	431.311188557995	0.15107413797995	3.7099915430171	0.000207266170852703	0.00203709532417953	8.44357468718203	9.00694339704506	8.66748771	8.61541088	8.48646425	8.89804434	8.82672335	8.88306854	462	379	275	548	503	425
8912196	FN434113.1	3648470	3648802	-	.	helix-turn-helix domain-containing protein	protein_coding	WP_004160985.1	EAMY_3560	EAMY_RS33710	323.822223	224.87938	194.095046	64.241953	91.795787	72.15494	3.73303171319143	669.531593234306	0.185348592776988	10.2528308218343	1.14927407063635e-24	1.90894423132697e-21	8.14496601440178	10.0443979547317	8.6533187	8.77314705	8.68059477	9.83697312	9.54224329	9.51861433	309	335	252	1360	968	737
8912197	FN434113.1	3652151	3653983	-	.	ABC transporter ATP-binding protein	protein_coding	WP_004160995.1	EAMY_3564	EAMY_RS33730	67.350081	59.930016	44.303672	48.949361	53.016288	52.693463	1.26344053626387	1203.39536548212	0.140696858843148	2.39776330700001	0.0164955205100163	0.0633504267448255	10.0549237277886	10.3913029375455	10.15463095	10.10100816	10.15342723	10.40488881	10.32565834	10.18863943	1296	1065	1013	1557	1420	926
8912198	FN434113.1	3655834	3656778	-	.	SMP-30/gluconolactonase/LRE family protein	protein_coding	WP_225868851.1	EAMY_3566	EAMY_RS33740	49.586979	32.826991	56.052673	28.425258	36.016309	36.121101	1.60103420251786	462.219868599404	0.223805341324683	3.03390492880969	0.00241410493680105	0.0137558432247909	8.47257901023016	9.15283563106038	8.58771703	8.64281068	8.69837559	8.99048827	8.70200818	9.19131602	388	373	358	591	401	604
8912200	FN434113.1	3658086	3660764	-	kdpD	two-component system sensor histidine kinase KdpD	protein_coding	WP_004161005.1	EAMY_3569	EAMY_RS33750	25.571312	30.262659	17.578943	31.036646	33.413231	31.711352	-1.15196075760262	902.603717588311	0.168112288146443	-1.21401935213213	0.224740334349538	0.395036629538785	9.91704583678825	9.71153978750826	9.89783505	9.83704368	9.85671657	9.76178158	9.89813339	9.59417103	1201	981	891	864	1048	537
8912201	FN434113.1	3665807	3666202	+	.	hypothetical protein	protein_coding	WP_004161017.1	EAMY_3574	EAMY_RS33775	337.978622	309.441461	360.980395	278.849579	276.969189	285.079692	1.37883441613939	1490.00689908301	0.146110483428907	3.17190939015237	0.00151440249483329	0.00960084940426754	10.2903065514754	10.7546905353268	10.45421627	10.33885488	10.41552118	10.606774	10.55092285	10.76397327	1595	1202	1184	1688	1584	1630
8912202	FN434113.1	3666251	3667162	+	.	nucleoside hydrolase	protein_coding	WP_004161019.1	EAMY_3575	EAMY_RS33780	37.210106	35.202359	36.348639	45.395295	47.124662	45.2692	-1.10525290594638	449.953700640107	0.135663674552969	-1.06422391938496	0.287227273731716	0.465221357063267	8.88274847125414	8.74103852870761	8.89346425	8.80851873	8.83605878	8.75845731	8.73032064	8.83740233	598	471	433	428	415	378
8912203	FN434113.1	3667339	3667560	+	.	DUF1471 domain-containing protein	protein_coding	WP_004161022.1	EAMY_3576	EAMY_RS33785	15.357745	10.802574	12.24616	9.667478	13.563855	11.59633	1.27295363779485	32.750019048263	0.321920799862405	1.08156998862259	0.27944364592539	0.45782032790754	4.84901630693744	5.19690918623765	4.94097757	5.00925631	4.98141451	5.12990423	4.99152646	5.08609773	31	33	27	43	31	31
8912204	FN434113.1	3667684	3669072	-	.	TolC family outer membrane protein	protein_coding	WP_004161024.1	EAMY_3577	EAMY_RS33790	39.330453	40.545965	35.230852	27.862113	35.539981	35.90122	1.334746796425	601.406042773513	0.128014102458339	3.25406403155139	0.00113766633667783	0.00766597884471349	9.00984865843967	9.42480648594796	9.05254811	9.11430744	9.17710956	9.30710936	9.34126093	9.32522701	559	541	523	689	728	558
8912207	FN434113.1	3675696	3676268	-	mntP	manganese efflux pump MntP	protein_coding	WP_004161038.1	EAMY_3586	EAMY_RS33830	12.315367	11.610805	9.948324	10.511607	12.580406	10.316843	1.162204325637	77.4613618096786	0.216385098954723	1.00221193804413	0.316241243242575	0.49437807531851	6.16262823979851	6.38000142148963	6.24288984	6.25683437	6.19588315	6.33655172	6.31168055	6.29182278	87	79	62	89	86	65
8912208	FN434113.1	3678329	3678577	+	.	DUF1158 family protein	protein_coding	WP_004161040.1	EAMY_3588	EAMY_RS33840	87.249549	86.059523	78.18885	78.684933	104.440199	105.303574	1.00595872599472	268.75312559673	0.152283843451328	0.0562837992274366	0.955115724718606	0.975525159506554	8.06697337325018	8.07329514759058	7.98737382	8.07435673	8.13442548	8.06437317	8.06516153	8.08153502	283	285	275	274	277	222
